Table:uint8,RecordID:uint32,MaskIndex:uint8,Mask:blob,Comment:string
4,76,1,0x3E800000,Faction 76 RepRaceMask 1
4,76,2,0x00000007,Faction 76 RepRaceMask 2
4,76,3,0x00000005,Faction 76 RepRaceMask 3
4,77,0,0x3F800000,Faction 77 RepRaceMask 0
4,77,4,0x0000080B,Faction 77 RepClassMask 0
4,77,1,0x3F800000,Faction 77 RepRaceMask 1
4,77,2,0x00000005,Faction 77 RepRaceMask 2
4,77,3,0x00000005,Faction 77 RepRaceMask 3
4,78,0,0x3F800000,Faction 78 RepRaceMask 0
4,78,4,0x00000814,Faction 78 RepClassMask 0
4,78,1,0x3F800000,Faction 78 RepRaceMask 1
4,78,2,0x00000005,Faction 78 RepRaceMask 2
4,78,3,0x00000005,Faction 78 RepRaceMask 3
4,79,0,0x3F800000,Faction 79 RepRaceMask 0
4,79,4,0x00000825,Faction 79 RepClassMask 0
4,79,1,0x3F800000,Faction 79 RepRaceMask 1
4,79,2,0x00000005,Faction 79 RepRaceMask 2
4,79,3,0x00000005,Faction 79 RepRaceMask 3
4,80,0,0x3F800000,Faction 80 RepRaceMask 0
4,80,4,0x00000841,Faction 80 RepClassMask 0
4,80,1,0x3F800000,Faction 80 RepRaceMask 1
4,80,2,0x00000005,Faction 80 RepRaceMask 2
4,80,3,0x00000005,Faction 80 RepRaceMask 3
4,81,0,0x3F800000,Faction 81 RepRaceMask 0
4,81,4,0x00000855,Faction 81 RepClassMask 0
4,81,1,0x3E800000,Faction 81 RepRaceMask 1
4,81,2,0x00000007,Faction 81 RepRaceMask 2
4,81,3,0x00000005,Faction 81 RepRaceMask 3
4,82,0,0x3F800000,Faction 82 RepRaceMask 0
4,82,4,0x000008B8,Faction 82 RepClassMask 0
4,82,1,0x3F800000,Faction 82 RepRaceMask 1
4,82,2,0x00000005,Faction 82 RepRaceMask 2
4,82,3,0x00000005,Faction 82 RepRaceMask 3
4,83,0,0x3F800000,Faction 83 RepRaceMask 0
4,83,4,0x000008CA,Faction 83 RepClassMask 0
4,83,1,0x3F800000,Faction 83 RepRaceMask 1
4,83,2,0x00000005,Faction 83 RepRaceMask 2
4,83,3,0x00000005,Faction 83 RepRaceMask 3
4,84,0,0x3F800000,Faction 84 RepRaceMask 0
4,84,4,0x000008E6,Faction 84 RepClassMask 0
4,84,1,0x3F800000,Faction 84 RepRaceMask 1
4,84,2,0x00000005,Faction 84 RepRaceMask 2
4,84,3,0x00000005,Faction 84 RepRaceMask 3
4,85,0,0x3F800000,Faction 85 RepRaceMask 0
4,85,4,0x000008FA,Faction 85 RepClassMask 0
4,85,1,0x3F800000,Faction 85 RepRaceMask 1
4,85,2,0x00000005,Faction 85 RepRaceMask 2
4,85,3,0x00000005,Faction 85 RepRaceMask 3
4,86,0,0x3F800000,Faction 86 RepRaceMask 0
4,86,4,0x00000910,Faction 86 RepClassMask 0
4,86,1,0x3F800000,Faction 86 RepRaceMask 1
4,86,2,0x00000005,Faction 86 RepRaceMask 2
4,86,3,0x00000005,Faction 86 RepRaceMask 3
4,87,4,0x0000092E,Faction 87 RepClassMask 0
4,87,2,0x00000005,Faction 87 RepRaceMask 2
4,87,3,0x00000005,Faction 87 RepRaceMask 3
4,88,0,0x3F800000,Faction 88 RepRaceMask 0
4,88,4,0x000009AE,Faction 88 RepClassMask 0
4,88,1,0x3F800000,Faction 88 RepRaceMask 1
4,88,2,0x00000005,Faction 88 RepRaceMask 2
4,88,3,0x00000005,Faction 88 RepRaceMask 3
4,89,0,0x3F800000,Faction 89 RepRaceMask 0
4,89,4,0x000009BA,Faction 89 RepClassMask 0
4,89,1,0x3F800000,Faction 89 RepRaceMask 1
4,89,2,0x00000005,Faction 89 RepRaceMask 2
4,89,3,0x00000005,Faction 89 RepRaceMask 3
4,90,0,0x3F800000,Faction 90 RepRaceMask 0
4,90,4,0x000009C2,Faction 90 RepClassMask 0
4,90,1,0x3F800000,Faction 90 RepRaceMask 1
4,90,2,0x00000005,Faction 90 RepRaceMask 2
4,90,3,0x00000005,Faction 90 RepRaceMask 3
4,91,0,0x3F800000,Faction 91 RepRaceMask 0
4,91,4,0x000009D2,Faction 91 RepClassMask 0
4,91,1,0x3F800000,Faction 91 RepRaceMask 1
4,91,2,0x00000005,Faction 91 RepRaceMask 2
4,91,3,0x00000005,Faction 91 RepRaceMask 3
4,92,4,0x000009E1,Faction 92 RepClassMask 0
4,92,2,0x00000005,Faction 92 RepRaceMask 2
4,92,3,0x00000005,Faction 92 RepRaceMask 3
4,93,4,0x00000A63,Faction 93 RepClassMask 0
4,93,2,0x00000005,Faction 93 RepRaceMask 2
4,93,3,0x00000005,Faction 93 RepRaceMask 3
4,94,0,0x3F800000,Faction 94 RepRaceMask 0
4,94,4,0x00000AE4,Faction 94 RepClassMask 0
4,94,1,0x3F800000,Faction 94 RepRaceMask 1
4,94,2,0x00000005,Faction 94 RepRaceMask 2
4,94,3,0x00000005,Faction 94 RepRaceMask 3
4,108,0,0x3F800000,Faction 108 RepRaceMask 0
4,108,4,0x00000AEE,Faction 108 RepClassMask 0
4,108,1,0x3F800000,Faction 108 RepRaceMask 1
4,108,2,0x00000005,Faction 108 RepRaceMask 2
4,108,3,0x00000005,Faction 108 RepRaceMask 3
4,109,0,0x3F800000,Faction 109 RepRaceMask 0
4,109,4,0x00000AF8,Faction 109 RepClassMask 0
4,109,1,0x3F800000,Faction 109 RepRaceMask 1
4,109,2,0x00000005,Faction 109 RepRaceMask 2
4,109,3,0x00000005,Faction 109 RepRaceMask 3
4,110,0,0x3F800000,Faction 110 RepRaceMask 0
4,110,4,0x00000B0B,Faction 110 RepClassMask 0
4,110,1,0x3F800000,Faction 110 RepRaceMask 1
4,110,2,0x00000005,Faction 110 RepRaceMask 2
4,110,3,0x00000005,Faction 110 RepRaceMask 3
4,111,0,0x3F800000,Faction 111 RepRaceMask 0
4,111,4,0x00000B21,Faction 111 RepClassMask 0
4,111,1,0x3F800000,Faction 111 RepRaceMask 1
4,111,2,0x00000005,Faction 111 RepRaceMask 2
4,111,3,0x00000005,Faction 111 RepRaceMask 3
4,128,0,0x3F800000,Faction 128 RepRaceMask 0
4,128,4,0x00000B36,Faction 128 RepClassMask 0
4,128,1,0x3F800000,Faction 128 RepRaceMask 1
4,128,2,0x00000005,Faction 128 RepRaceMask 2
4,128,3,0x00000005,Faction 128 RepRaceMask 3
4,148,0,0x3F800000,Faction 148 RepRaceMask 0
4,148,4,0x00000B3C,Faction 148 RepClassMask 0
4,148,1,0x3F800000,Faction 148 RepRaceMask 1
4,148,2,0x00000005,Faction 148 RepRaceMask 2
4,148,3,0x00000005,Faction 148 RepRaceMask 3
4,168,0,0x3F800000,Faction 168 RepRaceMask 0
4,168,4,0x00000B44,Faction 168 RepClassMask 0
4,168,1,0x3F800000,Faction 168 RepRaceMask 1
4,168,2,0x00000005,Faction 168 RepRaceMask 2
4,168,3,0x00000005,Faction 168 RepRaceMask 3
4,169,4,0x00000B58,Faction 169 RepClassMask 0
4,169,2,0x00000005,Faction 169 RepRaceMask 2
4,169,3,0x00000005,Faction 169 RepRaceMask 3
4,189,0,0x3F800000,Faction 189 RepRaceMask 0
4,189,4,0x00000B6C,Faction 189 RepClassMask 0
4,189,1,0x3F800000,Faction 189 RepRaceMask 1
4,189,2,0x00000005,Faction 189 RepRaceMask 2
4,189,3,0x00000005,Faction 189 RepRaceMask 3
4,209,0,0x3F800000,Faction 209 RepRaceMask 0
4,209,4,0x00000B7D,Faction 209 RepClassMask 0
4,209,1,0x3F800000,Faction 209 RepRaceMask 1
4,209,2,0x00000005,Faction 209 RepRaceMask 2
4,209,3,0x00000005,Faction 209 RepRaceMask 3
4,229,0,0x3F800000,Faction 229 RepRaceMask 0
4,229,4,0x00000B89,Faction 229 RepClassMask 0
4,229,1,0x3F800000,Faction 229 RepRaceMask 1
4,229,2,0x00000005,Faction 229 RepRaceMask 2
4,229,3,0x00000005,Faction 229 RepRaceMask 3
4,249,0,0x3F800000,Faction 249 RepRaceMask 0
4,249,4,0x00000B99,Faction 249 RepClassMask 0
4,249,1,0x3F800000,Faction 249 RepRaceMask 1
4,249,2,0x00000005,Faction 249 RepRaceMask 2
4,249,3,0x00000005,Faction 249 RepRaceMask 3
4,269,0,0x3F800000,Faction 269 RepRaceMask 0
4,269,4,0x00000BA2,Faction 269 RepClassMask 0
4,269,1,0x3F800000,Faction 269 RepRaceMask 1
4,269,2,0x00000005,Faction 269 RepRaceMask 2
4,269,3,0x00000005,Faction 269 RepRaceMask 3
4,270,4,0x00000BB5,Faction 270 RepClassMask 0
4,270,2,0x00000005,Faction 270 RepRaceMask 2
4,270,3,0x00000005,Faction 270 RepRaceMask 3
4,289,0,0x3F800000,Faction 289 RepRaceMask 0
4,289,4,0x00000C50,Faction 289 RepClassMask 0
4,289,1,0x3F800000,Faction 289 RepRaceMask 1
4,289,2,0x00000005,Faction 289 RepRaceMask 2
4,289,3,0x00000005,Faction 289 RepRaceMask 3
4,309,0,0x3F800000,Faction 309 RepRaceMask 0
4,309,4,0x00000C70,Faction 309 RepClassMask 0
4,309,1,0x3F800000,Faction 309 RepRaceMask 1
4,309,2,0x00000005,Faction 309 RepRaceMask 2
4,309,3,0x00000005,Faction 309 RepRaceMask 3
4,310,0,0x3F800000,Faction 310 RepRaceMask 0
4,310,4,0x00000C78,Faction 310 RepClassMask 0
4,310,1,0x3F800000,Faction 310 RepRaceMask 1
4,310,2,0x00000005,Faction 310 RepRaceMask 2
4,310,3,0x00000005,Faction 310 RepRaceMask 3
4,311,0,0x3F800000,Faction 311 RepRaceMask 0
4,311,4,0x00000C84,Faction 311 RepClassMask 0
4,311,1,0x3F800000,Faction 311 RepRaceMask 1
4,311,2,0x00000005,Faction 311 RepRaceMask 2
4,311,3,0x00000005,Faction 311 RepRaceMask 3
4,329,0,0x3F800000,Faction 329 RepRaceMask 0
4,329,4,0x00000C8A,Faction 329 RepClassMask 0
4,329,1,0x3F800000,Faction 329 RepRaceMask 1
4,329,2,0x00000005,Faction 329 RepRaceMask 2
4,329,3,0x00000005,Faction 329 RepRaceMask 3
4,349,4,0x00000C9D,Faction 349 RepClassMask 0
4,349,2,0x00000005,Faction 349 RepRaceMask 2
4,349,3,0x00000005,Faction 349 RepRaceMask 3
4,369,0,0x3F800000,Faction 369 RepRaceMask 0
4,369,4,0x00000D28,Faction 369 RepClassMask 0
4,369,1,0x3F000000,Faction 369 RepRaceMask 1
4,369,2,0x00000007,Faction 369 RepRaceMask 2
4,369,3,0x00000005,Faction 369 RepRaceMask 3
4,389,0,0x3F800000,Faction 389 RepRaceMask 0
4,389,4,0x00000D9A,Faction 389 RepClassMask 0
4,389,1,0x3F800000,Faction 389 RepRaceMask 1
4,389,2,0x00000005,Faction 389 RepRaceMask 2
4,389,3,0x00000005,Faction 389 RepRaceMask 3
4,409,0,0x3F800000,Faction 409 RepRaceMask 0
4,409,4,0x00000DA9,Faction 409 RepClassMask 0
4,409,1,0x3F800000,Faction 409 RepRaceMask 1
4,409,2,0x00000005,Faction 409 RepRaceMask 2
4,409,3,0x00000005,Faction 409 RepRaceMask 3
4,429,0,0x3F800000,Faction 429 RepRaceMask 0
4,429,4,0x00000DAF,Faction 429 RepClassMask 0
4,429,1,0x3F800000,Faction 429 RepRaceMask 1
4,429,2,0x00000005,Faction 429 RepRaceMask 2
4,429,3,0x00000005,Faction 429 RepRaceMask 3
4,449,0,0x3F800000,Faction 449 RepRaceMask 0
4,449,4,0x00000DBD,Faction 449 RepClassMask 0
4,449,1,0x3F800000,Faction 449 RepRaceMask 1
4,449,2,0x00000005,Faction 449 RepRaceMask 2
4,449,3,0x00000005,Faction 449 RepRaceMask 3
4,450,0,0x3F800000,Faction 450 RepRaceMask 0
4,450,4,0x00000DD0,Faction 450 RepClassMask 0
4,450,1,0x3F800000,Faction 450 RepRaceMask 1
4,450,2,0x00000005,Faction 450 RepRaceMask 2
4,450,3,0x00000005,Faction 450 RepRaceMask 3
4,469,4,0x00000DDF,Faction 469 RepClassMask 0
4,469,2,0x00000005,Faction 469 RepRaceMask 2
4,469,3,0x00000005,Faction 469 RepRaceMask 3
4,470,0,0x3F800000,Faction 470 RepRaceMask 0
4,470,4,0x00000DE8,Faction 470 RepClassMask 0
4,470,1,0x3F000000,Faction 470 RepRaceMask 1
4,470,2,0x00000007,Faction 470 RepRaceMask 2
4,470,3,0x00000005,Faction 470 RepRaceMask 3
4,471,0,0x3F800000,Faction 471 RepRaceMask 0
4,471,4,0x00000E7B,Faction 471 RepClassMask 0
4,471,1,0x3F800000,Faction 471 RepRaceMask 1
4,471,2,0x00000005,Faction 471 RepRaceMask 2
4,471,3,0x00000005,Faction 471 RepRaceMask 3
4,489,0,0x3F800000,Faction 489 RepRaceMask 0
4,489,4,0x00000F05,Faction 489 RepClassMask 0
4,489,1,0x3F800000,Faction 489 RepRaceMask 1
4,489,2,0x00000005,Faction 489 RepRaceMask 2
4,489,3,0x00000005,Faction 489 RepRaceMask 3
4,509,4,0x00000F22,Faction 509 RepClassMask 0
4,509,2,0x00000005,Faction 509 RepRaceMask 2
4,509,3,0x00000005,Faction 509 RepRaceMask 3
4,510,4,0x00000FA1,Faction 510 RepClassMask 0
4,510,2,0x00000005,Faction 510 RepRaceMask 2
4,510,3,0x00000005,Faction 510 RepRaceMask 3
4,511,0,0x3F800000,Faction 511 RepRaceMask 0
4,511,4,0x00000FFA,Faction 511 RepClassMask 0
4,511,1,0x3F800000,Faction 511 RepRaceMask 1
4,511,2,0x00000005,Faction 511 RepRaceMask 2
4,511,3,0x00000005,Faction 511 RepRaceMask 3
4,529,4,0x00001000,Faction 529 RepClassMask 0
4,529,2,0x00000005,Faction 529 RepRaceMask 2
4,529,3,0x00000005,Faction 529 RepRaceMask 3
4,530,0,0x3F800000,Faction 530 RepRaceMask 0
4,530,4,0x000010AF,Faction 530 RepClassMask 0
4,530,1,0x3E800000,Faction 530 RepRaceMask 1
4,530,2,0x00000007,Faction 530 RepRaceMask 2
4,530,3,0x00000005,Faction 530 RepRaceMask 3
4,531,0,0x3F800000,Faction 531 RepRaceMask 0
4,531,4,0x00001154,Faction 531 RepClassMask 0
4,531,1,0x3F800000,Faction 531 RepRaceMask 1
4,531,2,0x00000005,Faction 531 RepRaceMask 2
4,531,3,0x00000005,Faction 531 RepRaceMask 3
4,532,0,0x3F800000,Faction 532 RepRaceMask 0
4,532,4,0x00001169,Faction 532 RepClassMask 0
4,532,1,0x3F800000,Faction 532 RepRaceMask 1
4,532,2,0x00000005,Faction 532 RepRaceMask 2
4,532,3,0x00000005,Faction 532 RepRaceMask 3
4,549,0,0x3F800000,Faction 549 RepRaceMask 0
4,549,4,0x0000117C,Faction 549 RepClassMask 0
4,549,1,0x3F800000,Faction 549 RepRaceMask 1
4,549,2,0x00000005,Faction 549 RepRaceMask 2
4,549,3,0x00000005,Faction 549 RepRaceMask 3
4,550,0,0x3F800000,Faction 550 RepRaceMask 0
4,550,4,0x00001195,Faction 550 RepClassMask 0
4,550,1,0x3F800000,Faction 550 RepRaceMask 1
4,550,2,0x00000005,Faction 550 RepRaceMask 2
4,550,3,0x00000005,Faction 550 RepRaceMask 3
4,551,0,0x3F800000,Faction 551 RepRaceMask 0
4,551,4,0x000011AB,Faction 551 RepClassMask 0
4,551,1,0x3F800000,Faction 551 RepRaceMask 1
4,551,2,0x00000005,Faction 551 RepRaceMask 2
4,551,3,0x00000005,Faction 551 RepRaceMask 3
4,569,0,0x3F800000,Faction 569 RepRaceMask 0
4,569,4,0x000011C0,Faction 569 RepClassMask 0
4,569,1,0x3F800000,Faction 569 RepRaceMask 1
4,569,2,0x00000005,Faction 569 RepRaceMask 2
4,569,3,0x00000005,Faction 569 RepRaceMask 3
4,570,0,0x3F800000,Faction 570 RepRaceMask 0
4,570,4,0x000011E0,Faction 570 RepClassMask 0
4,570,1,0x3F800000,Faction 570 RepRaceMask 1
4,570,2,0x00000005,Faction 570 RepRaceMask 2
4,570,3,0x00000005,Faction 570 RepRaceMask 3
4,571,0,0x3F800000,Faction 571 RepRaceMask 0
4,571,4,0x000011FD,Faction 571 RepClassMask 0
4,571,1,0x3F800000,Faction 571 RepRaceMask 1
4,571,2,0x00000005,Faction 571 RepRaceMask 2
4,571,3,0x00000005,Faction 571 RepRaceMask 3
4,572,0,0x3F800000,Faction 572 RepRaceMask 0
4,572,4,0x0000121C,Faction 572 RepClassMask 0
4,572,1,0x3F800000,Faction 572 RepRaceMask 1
4,572,2,0x00000005,Faction 572 RepRaceMask 2
4,572,3,0x00000005,Faction 572 RepRaceMask 3
4,573,0,0x3F800000,Faction 573 RepRaceMask 0
4,573,4,0x0000122E,Faction 573 RepClassMask 0
4,573,1,0x3F800000,Faction 573 RepRaceMask 1
4,573,2,0x00000005,Faction 573 RepRaceMask 2
4,573,3,0x00000005,Faction 573 RepRaceMask 3
4,574,0,0x3F800000,Faction 574 RepRaceMask 0
4,574,4,0x00001243,Faction 574 RepClassMask 0
4,574,1,0x3F800000,Faction 574 RepRaceMask 1
4,574,2,0x00000005,Faction 574 RepRaceMask 2
4,574,3,0x00000005,Faction 574 RepRaceMask 3
4,575,0,0x3F800000,Faction 575 RepRaceMask 0
4,575,4,0x0000124F,Faction 575 RepClassMask 0
4,575,1,0x3F800000,Faction 575 RepRaceMask 1
4,575,2,0x00000005,Faction 575 RepRaceMask 2
4,575,3,0x00000005,Faction 575 RepRaceMask 3
4,576,4,0x00001264,Faction 576 RepClassMask 0
4,576,2,0x00000005,Faction 576 RepRaceMask 2
4,576,3,0x00000005,Faction 576 RepRaceMask 3
4,577,0,0x3F800000,Faction 577 RepRaceMask 0
4,577,4,0x000012F7,Faction 577 RepClassMask 0
4,577,1,0x3F000000,Faction 577 RepRaceMask 1
4,577,2,0x00000007,Faction 577 RepRaceMask 2
4,577,3,0x00000005,Faction 577 RepRaceMask 3
4,589,0,0x3F800000,Faction 589 RepRaceMask 0
4,589,4,0x00001386,Faction 589 RepClassMask 0
4,589,1,0x3F800000,Faction 589 RepRaceMask 1
4,589,2,0x00000005,Faction 589 RepRaceMask 2
4,589,3,0x00000005,Faction 589 RepRaceMask 3
4,609,4,0x000013FE,Faction 609 RepClassMask 0
4,609,2,0x00000005,Faction 609 RepRaceMask 2
4,609,3,0x00000005,Faction 609 RepRaceMask 3
4,629,0,0x3F800000,Faction 629 RepRaceMask 0
4,629,4,0x0000146F,Faction 629 RepClassMask 0
4,629,1,0x3F800000,Faction 629 RepRaceMask 1
4,629,2,0x00000005,Faction 629 RepRaceMask 2
4,629,3,0x00000005,Faction 629 RepRaceMask 3
4,630,0,0x3F800000,Faction 630 RepRaceMask 0
4,630,4,0x00001483,Faction 630 RepClassMask 0
4,630,1,0x3F800000,Faction 630 RepRaceMask 1
4,630,2,0x00000005,Faction 630 RepRaceMask 2
4,630,3,0x00000005,Faction 630 RepRaceMask 3
4,649,0,0x3F800000,Faction 649 RepRaceMask 0
4,649,4,0x00001495,Faction 649 RepClassMask 0
4,649,1,0x3F800000,Faction 649 RepRaceMask 1
4,649,2,0x00000005,Faction 649 RepRaceMask 2
4,649,3,0x00000005,Faction 649 RepRaceMask 3
4,669,0,0x3F800000,Faction 669 RepRaceMask 0
4,669,4,0x000014A8,Faction 669 RepClassMask 0
4,669,1,0x3F800000,Faction 669 RepRaceMask 1
4,669,2,0x00000005,Faction 669 RepRaceMask 2
4,669,3,0x00000005,Faction 669 RepRaceMask 3
4,670,0,0x3F800000,Faction 670 RepRaceMask 0
4,670,4,0x000014BD,Faction 670 RepClassMask 0
4,670,1,0x3F800000,Faction 670 RepRaceMask 1
4,670,2,0x00000005,Faction 670 RepRaceMask 2
4,670,3,0x00000005,Faction 670 RepRaceMask 3
4,671,0,0x3F800000,Faction 671 RepRaceMask 0
4,671,4,0x000014C9,Faction 671 RepClassMask 0
4,671,1,0x3F800000,Faction 671 RepRaceMask 1
4,671,2,0x00000005,Faction 671 RepRaceMask 2
4,671,3,0x00000005,Faction 671 RepRaceMask 3
4,672,0,0x3F800000,Faction 672 RepRaceMask 0
4,672,4,0x000014D6,Faction 672 RepClassMask 0
4,672,1,0x3F800000,Faction 672 RepRaceMask 1
4,672,2,0x00000005,Faction 672 RepRaceMask 2
4,672,3,0x00000005,Faction 672 RepRaceMask 3
4,673,0,0x3F800000,Faction 673 RepRaceMask 0
4,673,4,0x000014E8,Faction 673 RepClassMask 0
4,673,1,0x3F800000,Faction 673 RepRaceMask 1
4,673,2,0x00000005,Faction 673 RepRaceMask 2
4,673,3,0x00000005,Faction 673 RepRaceMask 3
4,674,0,0x3F800000,Faction 674 RepRaceMask 0
4,674,4,0x000014F6,Faction 674 RepClassMask 0
4,674,1,0x3F800000,Faction 674 RepRaceMask 1
4,674,2,0x00000005,Faction 674 RepRaceMask 2
4,674,3,0x00000005,Faction 674 RepRaceMask 3
4,675,0,0x3F800000,Faction 675 RepRaceMask 0
4,675,4,0x00001502,Faction 675 RepClassMask 0
4,675,1,0x3F800000,Faction 675 RepRaceMask 1
4,675,2,0x00000005,Faction 675 RepRaceMask 2
4,675,3,0x00000005,Faction 675 RepRaceMask 3
4,676,0,0x3F800000,Faction 676 RepRaceMask 0
4,676,4,0x00001512,Faction 676 RepClassMask 0
4,676,1,0x3F800000,Faction 676 RepRaceMask 1
4,676,2,0x00000005,Faction 676 RepRaceMask 2
4,676,3,0x00000005,Faction 676 RepRaceMask 3
4,677,0,0x3F800000,Faction 677 RepRaceMask 0
4,677,4,0x00001526,Faction 677 RepClassMask 0
4,677,1,0x3F800000,Faction 677 RepRaceMask 1
4,677,2,0x00000005,Faction 677 RepRaceMask 2
4,677,3,0x00000005,Faction 677 RepRaceMask 3
4,678,0,0x3F800000,Faction 678 RepRaceMask 0
4,678,4,0x00001535,Faction 678 RepClassMask 0
4,678,1,0x3F800000,Faction 678 RepRaceMask 1
4,678,2,0x00000005,Faction 678 RepRaceMask 2
4,678,3,0x00000005,Faction 678 RepRaceMask 3
4,679,0,0x3F800000,Faction 679 RepRaceMask 0
4,679,4,0x0000154A,Faction 679 RepClassMask 0
4,679,1,0x3F800000,Faction 679 RepRaceMask 1
4,679,2,0x00000005,Faction 679 RepRaceMask 2
4,679,3,0x00000005,Faction 679 RepRaceMask 3
4,689,0,0x3F800000,Faction 689 RepRaceMask 0
4,689,4,0x00001559,Faction 689 RepClassMask 0
4,689,1,0x3F800000,Faction 689 RepRaceMask 1
4,689,2,0x00000005,Faction 689 RepRaceMask 2
4,689,3,0x00000005,Faction 689 RepRaceMask 3
4,709,0,0x3F800000,Faction 709 RepRaceMask 0
4,709,4,0x00001574,Faction 709 RepClassMask 0
4,709,1,0x3F800000,Faction 709 RepRaceMask 1
4,709,2,0x00000005,Faction 709 RepRaceMask 2
4,709,3,0x00000005,Faction 709 RepRaceMask 3
4,729,4,0x00001589,Faction 729 RepClassMask 0
4,729,2,0x00000005,Faction 729 RepRaceMask 2
4,729,3,0x00000005,Faction 729 RepRaceMask 3
4,730,4,0x000015FB,Faction 730 RepClassMask 0
4,730,2,0x00000005,Faction 730 RepRaceMask 2
4,730,3,0x00000005,Faction 730 RepRaceMask 3
4,749,0,0x3F800000,Faction 749 RepRaceMask 0
4,749,4,0x00001682,Faction 749 RepClassMask 0
4,749,1,0x3F800000,Faction 749 RepRaceMask 1
4,749,2,0x00000005,Faction 749 RepRaceMask 2
4,749,3,0x00000005,Faction 749 RepRaceMask 3
4,750,0,0x3F800000,Faction 750 RepRaceMask 0
4,750,4,0x00001707,Faction 750 RepClassMask 0
4,750,1,0x3F800000,Faction 750 RepRaceMask 1
4,750,2,0x00000005,Faction 750 RepRaceMask 2
4,750,3,0x00000005,Faction 750 RepRaceMask 3
4,769,0,0x3F800000,Faction 769 RepRaceMask 0
4,769,4,0x0000171A,Faction 769 RepClassMask 0
4,769,1,0x3F800000,Faction 769 RepRaceMask 1
4,769,2,0x00000005,Faction 769 RepRaceMask 2
4,769,3,0x00000005,Faction 769 RepRaceMask 3
4,770,0,0x3F800000,Faction 770 RepRaceMask 0
4,770,4,0x0000172A,Faction 770 RepClassMask 0
4,770,1,0x3F800000,Faction 770 RepRaceMask 1
4,770,2,0x00000005,Faction 770 RepRaceMask 2
4,770,3,0x00000005,Faction 770 RepRaceMask 3
4,771,0,0x3F800000,Faction 771 RepRaceMask 0
4,771,4,0x0000173A,Faction 771 RepClassMask 0
4,771,1,0x3F800000,Faction 771 RepRaceMask 1
4,771,2,0x00000005,Faction 771 RepRaceMask 2
4,771,3,0x00000005,Faction 771 RepRaceMask 3
4,789,0,0x3F800000,Faction 789 RepRaceMask 0
4,789,4,0x00001742,Faction 789 RepClassMask 0
4,789,1,0x3F800000,Faction 789 RepRaceMask 1
4,789,2,0x00000005,Faction 789 RepRaceMask 2
4,789,3,0x00000005,Faction 789 RepRaceMask 3
4,790,0,0x3F800000,Faction 790 RepRaceMask 0
4,790,4,0x0000174B,Faction 790 RepClassMask 0
4,790,1,0x3F800000,Faction 790 RepRaceMask 1
4,790,2,0x00000005,Faction 790 RepRaceMask 2
4,790,3,0x00000005,Faction 790 RepRaceMask 3
4,809,4,0x00001763,Faction 809 RepClassMask 0
4,809,2,0x00000005,Faction 809 RepRaceMask 2
4,809,3,0x00000005,Faction 809 RepRaceMask 3
4,829,0,0x3F800000,Faction 829 RepRaceMask 0
4,829,4,0x000017E0,Faction 829 RepClassMask 0
4,829,1,0x3F800000,Faction 829 RepRaceMask 1
4,829,2,0x00000005,Faction 829 RepRaceMask 2
4,829,3,0x00000005,Faction 829 RepRaceMask 3
4,849,0,0x3F800000,Faction 849 RepRaceMask 0
4,849,4,0x000017F9,Faction 849 RepClassMask 0
4,849,1,0x3F800000,Faction 849 RepRaceMask 1
4,849,2,0x00000005,Faction 849 RepRaceMask 2
4,849,3,0x00000005,Faction 849 RepRaceMask 3
4,869,0,0x3F800000,Faction 869 RepRaceMask 0
4,869,4,0x0000180E,Faction 869 RepClassMask 0
4,869,1,0x3F800000,Faction 869 RepRaceMask 1
4,869,2,0x00000005,Faction 869 RepRaceMask 2
4,869,3,0x00000005,Faction 869 RepRaceMask 3
4,889,4,0x00001817,Faction 889 RepClassMask 0
4,889,2,0x00000007,Faction 889 RepRaceMask 2
4,889,3,0x00000007,Faction 889 RepRaceMask 3
4,890,4,0x0000188E,Faction 890 RepClassMask 0
4,890,2,0x00000007,Faction 890 RepRaceMask 2
4,890,3,0x00000007,Faction 890 RepRaceMask 3
4,891,4,0x00001904,Faction 891 RepClassMask 0
4,891,2,0x00000005,Faction 891 RepRaceMask 2
4,891,3,0x00000005,Faction 891 RepRaceMask 3
4,892,4,0x00001914,Faction 892 RepClassMask 0
4,892,2,0x00000005,Faction 892 RepRaceMask 2
4,892,3,0x00000005,Faction 892 RepRaceMask 3
4,893,0,0x3F800000,Faction 893 RepRaceMask 0
4,893,4,0x00001921,Faction 893 RepClassMask 0
4,893,1,0x3F800000,Faction 893 RepRaceMask 1
4,893,2,0x00000005,Faction 893 RepRaceMask 2
4,893,3,0x00000005,Faction 893 RepRaceMask 3
4,909,4,0x00001932,Faction 909 RepClassMask 0
4,909,2,0x00000005,Faction 909 RepRaceMask 2
4,909,3,0x00000005,Faction 909 RepRaceMask 3
4,910,4,0x000019C1,Faction 910 RepClassMask 0
4,910,2,0x00000005,Faction 910 RepRaceMask 2
4,910,3,0x00000005,Faction 910 RepRaceMask 3
4,911,0,0x3F800000,Faction 911 RepRaceMask 0
4,911,4,0x00001A3E,Faction 911 RepClassMask 0
4,911,1,0x3E800000,Faction 911 RepRaceMask 1
4,911,2,0x00000007,Faction 911 RepRaceMask 2
4,911,3,0x00000005,Faction 911 RepRaceMask 3
4,912,0,0x3F800000,Faction 912 RepRaceMask 0
